kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
10404582,K02147.01,Kepler-362 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,37.8658964,0.0002184,-0.0002184,134.36237,0.00454,-0.00454,0.18,0.271,-0.18,4.782,0.134,-0.134,395.2,16.2,-16.2,2.01,0.31,-0.16,543.0,,,20.61,8.58,-4.13,25.90,1,q1_q17_dr25_tce,5757.00,78.00,-86.00,4.431,0.054,-0.126,1.0170,0.1610,-0.0800,19h27m05.19s,+47d31m47.6s,14.500,
5959753,K00226.01,Kepler-496 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.30865307,1.027e-05,-1.027e-05,138.10788,0.00102,-0.00102,0.333,0.098,-0.333,3.2747,0.0353,-0.0353,836.1,12.7,-12.7,2.42,0.11,-0.19,747.0,,,73.53,12.36,-14.88,74.30,1,q1_q17_dr25_tce,5022.00,80.00,-80.00,4.485,0.077,-0.033,0.8490,0.0400,-0.0660,19h26m33.82s,+41d14m27.7s,14.817,
6021193,K02148.01,Kepler-363 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.93205399,4.833e-05,-4.833e-05,142.10648,0.0032,-0.0032,0.123,0.341,-0.123,6.205,0.101,-0.101,178.5,5.8,-5.8,1.83,0.31,-0.34,905.0,,,158.22,72.83,-61.31,32.30,1,q1_q17_dr25_tce,5711.00,101.00,-113.00,4.221,0.149,-0.122,1.3910,0.2320,-0.2580,18h52m46.10s,+41d18m19.4s,13.353,
6021193,K02148.02,Kepler-363 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.54235832,3.786e-05,-3.786e-05,132.96117,0.00413,-0.00413,0.318,0.115,-0.318,4.73,0.113,-0.113,132.5,5.4,-5.4,1.59,0.27,-0.29,1054.0,,,292.19,134.49,-113.23,25.80,2,q1_q17_dr25_tce,5711.00,101.00,-113.00,4.221,0.149,-0.122,1.3910,0.2320,-0.2580,18h52m46.10s,+41d18m19.4s,13.353,
6871071,K02220.02,Kepler-374 d,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,5.02818253,2.049e-05,-2.049e-05,134.10891,0.00361,-0.00361,0.3,0.144,-0.3,3.526,0.102,-0.102,181.3,7.3,-7.3,2.03,0.32,-0.47,1272.0,,,620.00,259.28,-274.78,26.10,2,q1_q17_dr25_tce,5640.00,85.00,-77.00,4.087,0.203,-0.087,1.5150,0.2360,-0.3530,19h36m33.10s,+42d22m13.8s,14.686,
6871071,K02220.03,Kepler-374 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.897828815,6.301e-06,-6.301e-06,132.6785,0.00293,-0.00293,0.227,0.246,-0.227,2.7114,0.0743,-0.0743,132.4,5.4,-5.4,1.73,0.27,-0.4,1761.0,,,2278.95,953.03,-1010.01,27.20,1,q1_q17_dr25_tce,5640.00,85.00,-77.00,4.087,0.203,-0.087,1.5150,0.2360,-0.3530,19h36m33.10s,+42d22m13.8s,14.686,
6287313,K02221.01,Kepler-1147 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,10.62788695,8.221e-05,-8.221e-05,137.81843,0.00608,-0.00608,0.473,0.33,-0.323,4.576,0.172,-0.172,326.7,16.9,-16.9,1.87,0.6,-0.21,872.0,,,136.34,131.16,-43.22,22.60,1,q1_q17_dr25_tce,6082.00,189.00,-210.00,4.445,0.072,-0.217,1.0140,0.3220,-0.1150,19h30m11.40s,+41d38m34.7s,15.401,
9289704,K02222.01,,CANDIDATE,CANDIDATE,0.9870,0,0,0,0,34.135676,0.002154,-0.002154,157.7959,0.0446,-0.0446,0.087,0.366,-0.087,9.12,1.9,-1.9,622,103,-103,13.98,4.73,-8.8,1526.0,,,1281.86,1281.02,-1133.26,8.60,1,q1_q17_dr25_tce,7818.00,216.00,-325.00,3.365,0.704,-0.176,5.5550,1.8830,-3.4960,19h40m59.36s,+45d45m26.6s,12.963,
9278725,K02223.01,Kepler-1148 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.104462494,1.552e-06,-1.552e-06,132.32134,0.00119,-0.00119,0.151,0.306,-0.151,1.0458,0.0407,-0.0407,469.1,17,-17,1.6,0.14,-0.16,1397.0,,,898.79,295.86,-253.88,35.30,1,q1_q17_dr25_tce,5002.00,151.00,-136.00,4.543,0.078,-0.048,0.7530,0.0650,-0.0790,19h23m48.85s,+45d43m10.3s,15.277,
4458082,K02303.01,Kepler-1181 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.89336495,3.609e-05,-3.609e-05,133.6449,0.0062,-0.0062,0.218,0.235,-0.218,3.485,0.169,-0.169,138.3,9.8,-9.8,1.6,0.57,-0.2,1374.0,,,842.45,874.90,-299.78,15.90,1,q1_q17_dr25_tce,6688.00,187.00,-281.00,4.304,0.075,-0.225,1.3470,0.4730,-0.1690,19h18m59.35s,+39d31m24.4s,13.827,
8042453,K02304.01,Kepler-1182 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,11.17392077,6.126e-05,-6.126e-05,134.70626,0.00505,-0.00505,0.025,0.437,-0.025,3.307,0.16,-0.16,324.8,18.3,-18.3,1.64,0.48,-0.16,796.0,,,94.84,81.36,-27.27,21.40,1,q1_q17_dr25_tce,5911.00,160.00,-195.00,4.519,0.037,-0.200,0.9140,0.2670,-0.0890,19h45m13.91s,+43d49m16.9s,15.356,
10874215,K02305.01,Kepler-1820 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,31.0325991,0.0002042,-0.0002042,152.27157,0.00561,-0.00561,0.611,0.026,-0.488,3.476,0.193,-0.193,737.4,49.6,-49.6,2.64,0.72,-0.25,561.0,,,23.41,19.68,-6.91,17.60,1,q1_q17_dr25_tce,5841.00,182.00,-223.00,4.520,0.046,-0.184,0.9310,0.2570,-0.0860,19h46m51.06s,+48d16m20.3s,15.728,
6666233,K02306.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.512407185,5.22e-07,-5.22e-07,132.240449,0.000835,-0.000835,0.301,0.142,-0.301,1.0579,0.0299,-0.0299,329.2,8.8,-8.8,1.03,0.04,-0.08,1255.0,,,583.45,107.61,-122.35,46.10,1,q1_q17_dr25_tce,3862.00,77.00,-84.00,4.690,0.042,-0.018,0.5630,0.0260,-0.0400,18h49m08.25s,+42d09m15.1s,14.780,
7661065,K02307.01,,FALSE POSITIVE,FALSE POSITIVE,1.0000,0,1,0,0,4.150297119,7.674e-06,-7.674e-06,134.9355,0.00149,-0.00149,0.971,0.025,-0.698,1.2058,0.0801,-0.0801,593.4,30.6,-30.6,3.03,0.26,-0.16,981.0,,,218.44,54.89,-33.37,24.20,1,q1_q17_dr25_tce,5290.00,84.00,-73.00,4.519,0.039,-0.072,0.8580,0.0720,-0.0460,18h48m35.82s,+43d22m42.9s,14.854,
3937519,K00221.02,Kepler-495 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.89661966,4.591e-05,-4.591e-05,134.03046,0.00701,-0.00701,0.039,0.419,-0.039,3.154,0.189,-0.189,144,10.4,-10.4,1.28,0.26,-0.22,1000.0,,,237.10,128.71,-82.04,15.30,2,q1_q17_dr25_tce,5392.00,80.00,-72.00,4.314,0.165,-0.150,1.0870,0.2240,-0.1840,19h03m43.37s,+39d05m53.3s,14.622,
8866137,K02074.01,Kepler-1083 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,33.4178173,0.0001735,-0.0001735,155.58781,0.00452,-0.00452,0.913,0.028,-0.615,4.645,0.133,-0.133,1166.8,45.8,-45.8,3.13,0.41,-0.24,448.0,,,9.56,4.14,-2.29,28.40,1,q1_q17_dr25_tce,5136.00,153.00,-138.00,4.607,0.033,-0.077,0.7440,0.0960,-0.0590,18h52m38.87s,+45d11m53.9s,15.824,
10857519,K02075.01,Kepler-1084 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,2.053341891,7.397e-06,-7.397e-06,134.51606,0.00311,-0.00311,0.966,0.011,-0.672,2.596,0.0661,-0.0661,65.5,3.2,-3.2,1.44,0.25,-0.25,1737.0,,,2154.14,1100.40,-817.97,23.20,1,q1_q17_dr25_tce,6084.00,136.00,-136.00,4.204,0.168,-0.112,1.3580,0.2390,-0.2390,19h20m24.47s,+48d15m04.1s,12.217,
9517393,K02076.01,Kepler-1085 c,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,56.7769831,0.0003333,-0.0003333,181.09789,0.00413,-0.00413,0.703,0.042,-0.505,6.864,0.152,-0.152,884.3,28.4,-28.4,3.21,0.8,-0.34,491.0,,,13.74,10.38,-4.03,33.60,2,q1_q17_dr25_tce,6063.00,181.00,-181.00,4.476,0.055,-0.165,1.0120,0.2520,-0.1080,19h09m54.63s,+46d08m28.2s,15.273,
9351316,K02078.01,Kepler-1086 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.78429232,7.633e-05,-7.633e-05,137.88207,0.00338,-0.00338,0.658,0.008,-0.509,3.1136,0.0994,-0.0994,1009.5,48.3,-48.3,2.14,0.08,-0.1,433.0,,,8.30,1.40,-1.33,23.80,1,q1_q17_dr25_tce,4243.00,84.00,-84.00,4.637,0.027,-0.020,0.6410,0.0250,-0.0300,19h41m00.28s,+45d50m34.7s,15.561,
6021193,K02148.03,Kepler-363 b,CONFIRMED,CANDIDATE,0.7490,0,0,0,0,3.61460279,2.833e-05,-2.833e-05,134.69521,0.00714,-0.00714,0.516,0.437,-0.297,3.227,0.226,-0.226,64.8,4.9,-4.9,1.14,0.19,-0.21,1347.0,,,776.70,357.50,-300.99,14.90,3,q1_q17_dr25_tce,5711.00,101.00,-113.00,4.221,0.149,-0.122,1.3910,0.2320,-0.2580,18h52m46.10s,+41d18m19.4s,13.353,
10617017,K02149.01,Kepler-1121 b,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,13.15140223,7.976e-05,-7.976e-05,144.16237,0.00478,-0.00478,0.872,0.051,-0.589,5.439,0.133,-0.133,97.8,4.4,-4.4,1.87,0.35,-0.39,1008.0,,,243.84,125.97,-102.57,25.50,1,q1_q17_dr25_tce,6154.00,111.00,-124.00,4.120,0.168,-0.126,1.6360,0.3080,-0.3390,19h51m08.78s,+47d53m10.0s,12.071,
3229150,K02150.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,18.5084526,0.0001311,-0.0001311,131.54555,0.0057,-0.0057,1.258,71.8,-2.217,6.596,0.249,-0.249,758.9,28.7,-28.7,29.33,8.82,-2.94,683.0,,,51.32,46.25,-14.91,30.10,1,q1_q17_dr25_tce,5942.00,176.00,-193.00,4.506,0.039,-0.208,0.9380,0.2820,-0.0940,19h19m22.29s,+38d18m34.6s,15.253,
7989422,K02151.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,7.47763833,2.891e-05,-2.891e-05,133.40976,0.0034,-0.0034,0.012,0.436,-0.012,2.5693,0.0803,-0.0803,110,4.7,-4.7,2.05,0.45,-0.66,1346.0,,,776.56,502.56,-455.02,26.20,1,q1_q17_dr25_tce,5957.00,164.00,-149.00,3.849,0.308,-0.132,1.9530,0.4210,-0.6310,20h00m54.05s,+43d45m29.4s,11.539,
9641481,K02152.01,Kepler-1122 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,42.1918331,0.0003561,-0.0003561,155.31211,0.00693,-0.00693,0.067,0.398,-0.067,7.083,0.19,-0.19,488.7,21.7,-21.7,2.35,0.32,-0.33,526.0,,,18.08,6.66,-5.37,25.70,1,q1_q17_dr25_tce,5520.00,74.00,-74.00,4.339,0.138,-0.103,1.0800,0.1500,-0.1500,19h13m07.32s,+46d20m27.2s,15.060,
8892157,K02224.01,Kepler-1149 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,3.73090026,1.5e-05,-1.5e-05,132.89428,0.00342,-0.00342,0.822,0.017,-0.567,2.9095,0.0933,-0.0933,191.2,9.2,-9.2,1.48,0.22,-0.07,1128.0,,,383.51,151.11,-57.19,24.00,1,q1_q17_dr25_tce,5709.00,77.00,-85.00,4.489,0.030,-0.120,0.9500,0.1420,-0.0470,19h36m45.42s,+45d09m05.7s,14.966,
8892157,K02224.02,,CANDIDATE,CANDIDATE,,0,0,0,0,86.130534,0.008076,-0.008076,200.9117,0.0224,-0.0224,0.072,0.4858,-0.0717,3.321,0.661,-0.661,285.2,74,-74,1.47,0.64,-0.11,391.0,,,5.55,7.16,-1.34,3.70,,,5830.00,155.00,-166.00,4.540,0.029,-0.309,0.8760,0.3820,-0.0680,19h36m45.42s,+45d09m05.7s,14.966,
11569782,K02225.01,Kepler-1150 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,2.787874175,9.773e-06,-9.773e-06,133.90417,0.00316,-0.00316,0.153,0.314,-0.153,2.0348,0.098,-0.098,197.4,10.7,-10.7,2.33,1.47,-1.33,1432.0,,,993.06,1970.38,-829.45,22.20,1,q1_q17_dr25_tce,4827.00,144.00,-129.00,3.942,0.631,-0.340,1.7270,1.0860,-0.9870,19h46m53.88s,+49d31m57.8s,14.435,
4833421,K00232.04,Kepler-122 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,37.9962369,0.0001515,-0.0001515,162.97984,0.00331,-0.00331,0.023,0.395,-0.023,6.7751,0.0935,-0.0935,403.7,11,-11,2.39,0.38,-0.38,618.0,,,34.55,15.66,-12.00,37.80,3,q1_q17_dr25_tce,6038.00,121.00,-121.00,4.284,0.137,-0.112,1.1910,0.1890,-0.1890,19h24m26.85s,+39d56m56.8s,14.247,
11520459,K02226.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,8.46354384,2.198e-05,-2.198e-05,134.35341,0.0024,-0.0024,0.387,0.076,-0.386,1.4078,0.0639,-0.0639,792.2,37.2,-37.2,2.51,0.57,-0.29,805.0,,,99.37,72.47,-30.74,26.10,1,q1_q17_dr25_tce,5427.00,187.00,-168.00,4.495,0.066,-0.154,0.8870,0.2030,-0.1020,19h50m06.10s,+49d24m05.2s,15.338,
7219825,K00238.01,Kepler-123 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.23232894,3.566e-05,-3.566e-05,135.0922,0.00168,-0.00168,0.395,0.096,-0.348,4.5568,0.0508,-0.0508,509.8,8.6,-8.6,2.79,0.45,-0.41,817.0,,,105.47,50.25,-35.25,64.10,1,q1_q17_dr25_tce,6086.00,133.00,-133.00,4.274,0.137,-0.112,1.2160,0.1990,-0.1790,19h47m59.67s,+42d46m55.1s,14.061,
3749978,K02308.01,Kepler-1183 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,28.5057217,0.0002837,-0.0002837,132.92075,0.00803,-0.00803,0.695,0.03,-0.506,6.324,0.227,-0.227,755.8,40.5,-40.5,2.55,0.75,-0.26,555.0,,,22.43,20.02,-6.28,20.80,1,q1_q17_dr25_tce,5712.00,169.00,-169.00,4.534,0.048,-0.192,0.8700,0.2590,-0.0860,19h28m55.78s,+38d53m32.0s,15.778,
10010440,K02309.01,Kepler-1184 b,CONFIRMED,CANDIDATE,0.9710,0,0,0,0,53.5991459,0.0004142,-0.0004142,147.43015,0.00585,-0.00585,0.658,0.269,-0.449,6.811,0.176,-0.176,523.1,25.3,-25.3,2.49,0.78,-0.26,529.0,,,18.54,16.82,-5.49,23.10,1,q1_q17_dr25_tce,6319.00,169.00,-206.00,4.447,0.052,-0.208,1.0320,0.3200,-0.1070,19h25m07.70s,+46d57m57.6s,14.953,
11718144,K02310.01,Kepler-1821 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.4581861,5.977e-05,-5.977e-05,134.01969,0.00301,-0.00301,0.108,0.349,-0.108,1.9637,0.0872,-0.0872,435.8,23.4,-23.4,1.82,0.23,-0.09,644.0,,,40.61,13.74,-5.93,22.40,1,q1_q17_dr25_tce,5475.00,73.00,-82.00,4.521,0.028,-0.105,0.8840,0.1120,-0.0420,19h38m06.11s,+49d52m20.9s,14.640,
4247991,K02311.01,,CANDIDATE,CANDIDATE,,0,0,0,0,191.86419296,,,294.47036,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,19h08m57.88s,+39d19m57.9s,12.570,
4247991,K02311.02,,CANDIDATE,CANDIDATE,,0,0,0,0,13.72549689,,,145.03352,,,,,,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,19h08m57.88s,+39d19m57.9s,12.570,
10026544,K02312.01,,CANDIDATE,CANDIDATE,,0,0,0,0,176.331289,0.007995,-0.007995,170.8589,0.0415,-0.0415,0.2455,0.244,-0.2455,13.89,1.7,-1.7,109.8,13.5,-13.5,2.38,0.43,-0.65,505.0,,,15.40,7.99,-7.92,8.40,,,6146.00,128.00,-127.00,3.800,0.209,-0.106,2.2510,0.4110,-0.6150,19h49m07.96s,+46d54m16.3s,12.982,
9473078,K02079.01,Kepler-1087 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,0.693842661,1.62e-06,-1.62e-06,132.18157,0.00208,-0.00208,0.195,0.269,-0.195,1.6197,0.064,-0.064,49.3,2.1,-2.1,0.83,0.17,-0.19,2161.0,,,5182.78,2864.21,-2295.80,28.90,1,q1_q17_dr25_tce,5457.00,81.00,-73.00,4.239,0.228,-0.152,1.1960,0.2510,-0.2790,19h39m54.92s,+46d00m20.3s,12.953,
10864531,K02080.01,Kepler-358 c,CONFIRMED,CANDIDATE,0.5260,0,0,0,0,83.4887405,0.0005889,-0.0005889,188.53792,0.00481,-0.00481,0.42,0.04,-0.42,6.21,0.163,-0.163,955.4,40.5,-40.5,2.95,0.93,-0.31,411.0,,,6.76,6.40,-2.03,24.70,1,q1_q17_dr25_tce,5910.00,176.00,-193.00,4.505,0.052,-0.208,0.9400,0.2970,-0.0990,19h32m55.25s,+48d16m52.9s,15.375,
10864531,K02080.02,Kepler-358 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,34.0607677,0.0001372,-0.0001372,141.35928,0.00337,-0.00337,0.786,0.137,-0.574,2.471,0.101,-0.101,818.9,44.5,-44.5,2.96,0.94,-0.31,554.0,,,22.32,21.15,-6.68,20.50,2,q1_q17_dr25_tce,5910.00,176.00,-193.00,4.505,0.052,-0.208,0.9400,0.2970,-0.0990,19h32m55.25s,+48d16m52.9s,15.375,
2853780,K02081.01,,CANDIDATE,CANDIDATE,0.8810,0,0,0,0,6.2141496,3.047e-05,-3.047e-05,132.25182,0.00412,-0.00412,0.403,0.023,-0.403,10.141,0.109,-0.109,183.4,3.9,-3.9,4.27,1.26,-2.95,1506.0,,,1216.48,1125.91,-1115.23,53.40,1,q1_q17_dr25_tce,5295.00,184.00,-184.00,3.617,0.840,-0.210,3.1520,0.9330,-2.1760,19h26m55.00s,+38d04m12.1s,13.439,
9472000,K02082.01,Kepler-1790 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,31.5888979,0.0001211,-0.0001211,155.61538,0.00306,-0.00306,0.194,0.251,-0.194,3.438,0.0986,-0.0986,360.6,15.6,-15.6,2.59,0.4,-0.49,682.0,,,51.02,21.79,-19.93,27.30,1,q1_q17_dr25_tce,5866.00,105.00,-117.00,4.175,0.182,-0.098,1.3670,0.2090,-0.2560,19h38m16.06s,+46d04m32.9s,14.143,
10253547,K02153.01,Kepler-364 c,CONFIRMED,CANDIDATE,0.8590,0,0,0,0,59.9809868,0.0004696,-0.0004696,176.14903,0.00535,-0.00535,0.918,0.036,-0.625,7.588,0.169,-0.169,282.4,11.7,-11.7,2.81,0.51,-0.52,568.0,,,24.58,12.61,-9.54,25.20,1,q1_q17_dr25_tce,6103.00,122.00,-134.00,4.202,0.149,-0.122,1.3830,0.2520,-0.2520,18h46m16.79s,+47d23m55.3s,13.660,
10253547,K02153.02,Kepler-364 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,25.7457957,0.0003212,-0.0003212,135.94806,0.00863,-0.00863,0.661,0.26,-0.433,7.073,0.205,-0.205,140.3,7.9,-7.9,1.73,0.31,-0.32,753.0,,,75.97,38.96,-29.48,19.30,2,q1_q17_dr25_tce,6103.00,122.00,-134.00,4.202,0.149,-0.122,1.3830,0.2520,-0.2520,18h46m16.79s,+47d23m55.3s,13.660,
12505076,K02154.01,Kepler-1799 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.92979348,6.659e-05,-6.659e-05,136.66919,0.00464,-0.00464,0.003,0.412,-0.003,6.152,0.122,-0.122,709.3,28.1,-28.1,2.43,0.68,-0.24,770.0,,,83.04,67.79,-24.19,27.80,1,q1_q17_dr25_tce,5831.00,157.00,-192.00,4.517,0.048,-0.204,0.9210,0.2560,-0.0920,19h13m14.09s,+51d28m41.8s,15.844,
6185476,K00227.01,,CANDIDATE,CANDIDATE,,0,0,0,0,17.65737838,1.528e-05,-1.528e-05,136.585509,0.000702,-0.000702,0.8277,0.0186,-0.3729,3.509,0.101,-0.101,2155.7,23.1,-23.1,2.45,0.27,-0.26,350.0,,,3.55,1.03,-0.89,117.20,1,q1_q17_dr24_tce,3745.00,51.00,-59.00,4.784,0.070,-0.070,0.4700,0.0500,-0.0500,18h57m24.48s,+41d31m09.1s,14.267,
12116380,K02155.01,Kepler-1123 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.3394569,1.07e-05,-1.07e-05,132.80309,0.00202,-0.00202,0.821,0.036,-0.564,2.3652,0.0607,-0.0607,337.4,12.3,-12.3,2.11,0.29,-0.29,1061.0,,,300.07,111.52,-89.65,31.60,1,q1_q17_dr25_tce,5330.00,79.00,-79.00,4.366,0.132,-0.108,1.0130,0.1390,-0.1390,19h38m04.24s,+50d40m13.4s,14.822,
2556650,K02156.01,Kepler-1124 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.852348262,2.926e-06,-2.926e-06,132.044534,0.000831,-0.000831,0.295,0.141,-0.295,0.7051,0.0395,-0.0395,1402.9,59.1,-59.1,1.66,0.18,-0.2,621.0,,,34.95,11.51,-10.16,33.30,1,q1_q17_dr25_tce,3731.00,74.00,-81.00,4.830,0.055,-0.055,0.4330,0.0470,-0.0520,19h06m22.62s,+37d53m28.5s,15.959,
10600955,K02227.01,Kepler-1151 b,CONFIRMED,CANDIDATE,0.4850,0,0,0,0,65.6480892,0.0005494,-0.0005494,173.30166,0.00665,-0.00665,0.949,0.011,-0.678,5.746,0.231,-0.231,588.7,30.9,-30.9,3.93,0.57,-0.69,485.0,,,13.04,4.95,-4.70,22.00,1,q1_q17_dr25_tce,5565.00,75.00,-83.00,4.251,0.149,-0.108,1.2460,0.1790,-0.2190,19h28m59.47s,+47d52m42.4s,14.872,
10801100,K02228.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,102.653705,0.002773,-0.002773,222.9895,0.0176,-0.0176,1.184,0.24,-0.259,53.5887,0,0,687.3,15.6,-15.6,39.16,11.18,-11.19,562.0,,,23.66,20.05,-13.35,82.10,1,q1_q17_dr25_tce,6711.00,189.00,-260.00,4.097,0.220,-0.180,1.6980,0.4850,-0.4850,19h33m40.31s,+48d11m55.9s,12.678,
4473226,K02229.01,Kepler-1682 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.83340944,8.043e-05,-8.043e-05,135.44213,0.0049,-0.0049,0.399,0.086,-0.399,3.927,0.179,-0.179,783,47.6,-47.6,2.54,0.31,-0.18,694.0,,,54.74,17.87,-10.23,19.10,1,q1_q17_dr25_tce,5570.00,74.00,-83.00,4.471,0.064,-0.096,0.9040,0.1100,-0.0640,19h35m56.06s,+39d34m22.4s,15.707,
8914779,K02230.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,0.987338654,4.243e-06,-4.243e-06,131.88155,0.00349,-0.00349,0.002,0.443,-0.002,2.591,0.103,-0.103,26.5,1.2,-1.2,0.98,0.21,-0.31,2669.0,,,11973.87,7643.01,-6995.87,25.00,1,q1_q17_dr25_tce,6258.00,173.00,-173.00,3.939,0.292,-0.117,1.8960,0.4020,-0.6030,20h03m06.90s,+45d06m36.8s,11.511,
2854181,K02232.01,Kepler-1810 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,101.1323475,0.0005876,-0.0005876,210.18316,0.00443,-0.00443,0.057,0.396,-0.057,4.366,0.136,-0.136,1502.9,61.9,-61.9,3.87,0.5,-0.41,380.0,,,4.91,1.73,-1.19,25.70,1,q1_q17_dr25_tce,5492.00,82.00,-74.00,4.389,0.105,-0.095,1.0160,0.1310,-0.1080,19h27m15.12s,+38d05m17.5s,15.331,
8963721,K02233.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.811460943,3.797e-06,-3.797e-06,132.93207,0.00218,-0.00218,0.971,0.004,-0.004,5.065,0.115,-0.115,428.5,9.4,-9.4,2.83,0.82,-0.51,1508.0,,,1224.37,1038.17,-481.10,83.90,1,q1_q17_dr25_tce,5700.00,152.00,-152.00,4.382,0.149,-0.182,1.0080,0.2920,-0.1790,19h41m54.09s,+45d14m23.9s,14.674,
10132832,K02313.01,Kepler-1186 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.07673148,6.456e-05,-6.456e-05,143.39091,0.00337,-0.00337,0.108,0.346,-0.108,2.205,0.106,-0.106,488,29.6,-29.6,2.14,0.66,-0.22,724.0,,,64.75,59.79,-19.14,19.30,1,q1_q17_dr25_tce,5957.00,177.00,-195.00,4.498,0.052,-0.221,0.9710,0.2990,-0.1000,19h13m55.11s,+47d06m06.4s,15.306,
3219995,K02314.01,Kepler-1187 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.87058705,6.734e-05,-6.734e-05,143.95639,0.0029,-0.0029,0.878,0.026,-0.64,3.4701,0.0799,-0.0799,588,23.6,-23.6,2.67,0.85,-0.28,701.0,,,56.97,54.48,-17.16,28.50,1,q1_q17_dr25_tce,6103.00,181.00,-200.00,4.496,0.040,-0.229,0.9490,0.3030,-0.1010,19h07m34.08s,+38d19m06.8s,14.562,
6062929,K02315.01,Kepler-1822 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,22.1334224,0.0001092,-0.0001092,152.18405,0.00415,-0.00415,0.025,0.422,-0.025,2.049,0.126,-0.126,654.6,48,-48,1.76,0.24,-0.13,507.0,,,15.65,7.08,-3.61,16.30,1,q1_q17_dr25_tce,5165.00,153.00,-138.00,4.633,0.033,-0.082,0.7020,0.0960,-0.0520,19h49m08.52s,+41d18m20.1s,15.571,
7504778,K02316.01,Kepler-1188 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.1369408,0.0001314,-0.0001314,141.01497,0.00684,-0.00684,0.03,0.409,-0.03,6.416,0.157,-0.157,362.1,16.2,-16.2,2.05,0.69,-0.24,775.0,,,85.15,83.45,-27.76,25.40,1,q1_q17_dr25_tce,6218.00,172.00,-216.00,4.421,0.058,-0.217,1.0770,0.3580,-0.1280,18h52m24.92s,+43d08m52.9s,15.004,
